,Class 0,Class 1
smart,-10.769516037258176,-9.140293373664148
smeone,-9.670903748590067,-9.833440554224094
smile,-8.823605888202863,-9.833440554224094
smileing,-10.076368856698231,-9.833440554224094
smiles,-9.670903748590067,-9.833440554224094
smith,-10.076368856698231,-9.140293373664148
smoke,-10.076368856698231,-9.833440554224094
sms,-8.284609387470177,-6.742398100865778
smsco,-10.769516037258176,-9.140293373664148
smsrewards,-10.769516037258176,-9.140293373664148
smsservices,-10.769516037258176,-9.140293373664148
smth,-8.69007449557834,-9.833440554224094
snap,-10.769516037258176,-9.140293373664148
snappy,-10.769516037258176,-9.140293373664148
sneham,-10.076368856698231,-9.833440554224094
snickering,-10.076368856698231,-9.833440554224094
so,-9.670903748590067,-9.833440554224094
soc,-10.076368856698231,-9.833440554224094
sochte,-10.076368856698231,-9.833440554224094
social,-9.670903748590067,-9.833440554224094
sociaux,-10.076368856698231,-9.833440554224094
société,-10.076368856698231,-9.833440554224094
soeur,-8.823605888202863,-9.833440554224094
soeurs,-9.670903748590067,-9.833440554224094
sofa,-9.670903748590067,-9.833440554224094
soi,-10.076368856698231,-9.833440554224094
soient,-10.076368856698231,-9.140293373664148
soigné,-10.076368856698231,-9.833440554224094
soin,-7.724993599534754,-9.833440554224094
soins,-8.823605888202863,-9.833440554224094
soir,-6.83769040453385,-8.734828265555985
soire,-10.769516037258176,-9.140293373664148
soirs,-9.383221676138286,-9.833440554224094
soirée,-8.977756568030122,-9.833440554224094
soirées,-10.076368856698231,-9.833440554224094
sois,-8.284609387470177,-9.833440554224094
soit,-7.473679171253847,-8.447146193104203
sol,-9.383221676138286,-8.224002641789994
solde,-9.160078124824077,-8.734828265555985
sole,-10.769516037258176,-9.140293373664148
soleil,-8.572291459921956,-9.833440554224094
solihull,-10.076368856698231,-9.833440554224094
solitaire,-9.670903748590067,-9.833440554224094
sombre,-9.383221676138286,-9.833440554224094
sombres,-10.769516037258176,-9.140293373664148
some1,-9.670903748590067,-9.833440554224094
someone,-10.076368856698231,-9.833440554224094
somewhr,-10.076368856698231,-9.833440554224094
somme,-10.076368856698231,-9.833440554224094
sommeil,-8.977756568030122,-9.833440554224094
sommes,-7.402220207271702,-9.833440554224094
somnifère,-10.076368856698231,-9.833440554224094
somone,-10.076368856698231,-9.833440554224094
somtimes,-10.076368856698231,-9.833440554224094
son,-6.400068184791155,-7.435545281425723
sondage,-10.076368856698231,-9.833440554224094
sonne,-9.160078124824077,-9.833440554224094
sonner,-8.977756568030122,-9.140293373664148
sonnerie,-10.769516037258176,-7.268491196762557
sonneries,-10.769516037258176,-8.734828265555985
sonné,-9.670903748590067,-9.833440554224094
sons,-10.769516037258176,-9.140293373664148
sont,-6.709073026711757,-7.435545281425723
sony,-10.769516037258176,-7.636215976887874
sonyericsson,-10.769516037258176,-8.734828265555985
soo,-10.076368856698231,-9.833440554224094
soon,-9.670903748590067,-9.833440554224094
soonlots,-10.076368856698231,-9.833440554224094
sorry,-9.670903748590067,-9.833440554224094
sors,-9.160078124824077,-9.833440554224094
sort,-10.076368856698231,-8.734828265555985
sorte,-8.977756568030122,-9.833440554224094
sortent,-10.076368856698231,-9.833440554224094
sorti,-8.977756568030122,-9.140293373664148
sortie,-8.977756568030122,-9.833440554224094
sortir,-7.437311527082972,-9.140293373664148
sortira,-9.670903748590067,-9.833440554224094
sortirai,-9.383221676138286,-9.833440554224094
sortis,-10.076368856698231,-9.833440554224094
sory,-10.076368856698231,-9.833440554224094
soryda,-10.076368856698231,-9.833440554224094
souan,-10.076368856698231,-9.833440554224094
soucie,-8.977756568030122,-9.833440554224094
soucient,-9.670903748590067,-9.833440554224094
soucies,-10.076368856698231,-9.833440554224094
souciez,-10.076368856698231,-9.833440554224094
soucis,-9.383221676138286,-9.833440554224094
soudain,-9.670903748590067,-9.833440554224094
souffle,-10.076368856698231,-9.833440554224094
souffler,-10.076368856698231,-9.140293373664148
souffre,-10.076368856698231,-9.833440554224094
souhaitant,-9.670903748590067,-9.833440554224094
souhaite,-8.466930944264131,-9.833440554224094
souhaitent,-9.670903748590067,-9.833440554224094
souhaiter,-9.383221676138286,-9.833440554224094
souhaitez,-10.076368856698231,-9.140293373664148
souhaits,-10.076368856698231,-9.833440554224094
souhaité,-8.69007449557834,-9.833440554224094
soul,-10.076368856698231,-9.833440554224094
soulever,-10.076368856698231,-9.833440554224094
soumis,-10.076368856698231,-9.140293373664148
soumissionner,-10.769516037258176,-8.734828265555985
sound,-10.076368856698231,-9.833440554224094
soupe,-10.076368856698231,-9.833440554224094
soupir,-10.076368856698231,-9.833440554224094
soupirs,-9.383221676138286,-9.833440554224094
source,-9.670903748590067,-9.833440554224094
sources,-10.076368856698231,-9.833440554224094
sourcil,-10.076368856698231,-9.833440554224094
souriant,-10.076368856698231,-9.833440554224094
souriez,-10.076368856698231,-9.833440554224094
sourions,-10.076368856698231,-9.833440554224094
sourire,-7.511419499236695,-9.833440554224094
souris,-10.076368856698231,-9.833440554224094
sourit,-10.076368856698231,-9.833440554224094
sous,-8.284609387470177,-7.7539990125442575
soutenir,-9.160078124824077,-9.833440554224094
south,-9.670903748590067,-9.833440554224094
soutien,-9.670903748590067,-8.734828265555985
soutiens,-10.076368856698231,-9.833440554224094
souvenais,-10.076368856698231,-9.833440554224094
souvenez,-10.076368856698231,-9.833440554224094
souveniers,-10.076368856698231,-9.833440554224094
souvenir,-9.160078124824077,-9.833440554224094
souvent,-9.383221676138286,-9.833440554224094
souviendra,-10.076368856698231,-9.833440554224094
souviens,-8.69007449557834,-9.833440554224094
soyez,-8.284609387470177,-9.140293373664148
soyons,-10.076368856698231,-9.833440554224094
soz,-10.076368856698231,-9.833440554224094
soûle,-10.076368856698231,-9.833440554224094
sp,-10.769516037258176,-7.88753040516878
spam,-10.769516037258176,-9.140293373664148
spatule,-10.076368856698231,-9.833440554224094
special,-10.769516037258176,-8.224002641789994
speciale,-10.769516037258176,-9.140293373664148
spectacle,-9.383221676138286,-9.833440554224094
speedchat,-10.769516037258176,-8.734828265555985
sperme,-10.076368856698231,-9.140293373664148
sphosting,-10.769516037258176,-9.140293373664148
spider,-10.769516037258176,-8.734828265555985
spile,-10.076368856698231,-9.833440554224094
spin,-10.076368856698231,-9.833440554224094
spiral,-10.076368856698231,-9.833440554224094
spjanvier,-10.769516037258176,-9.140293373664148
spk,-9.670903748590067,-9.833440554224094
spl,-8.977756568030122,-9.833440554224094
splat,-10.076368856698231,-9.833440554224094
spoke,-10.076368856698231,-9.833440554224094
spontanément,-10.076368856698231,-9.833440554224094
spook,-10.769516037258176,-8.734828265555985
sport,-10.076368856698231,-9.140293373664148
sportive,-10.769516037258176,-9.140293373664148
spotty,-10.076368856698231,-9.833440554224094
sppok,-10.769516037258176,-9.140293373664148
spree,-10.769516037258176,-8.734828265555985
sprint,-10.076368856698231,-9.833440554224094
sptv,-10.769516037258176,-8.734828265555985
spun,-10.076368856698231,-9.833440554224094
spécial,-8.130458707642918,-7.435545281425723
spéciale,-9.160078124824077,-9.833440554224094
spécialement,-10.769516037258176,-7.7539990125442575
spéciaux,-10.076368856698231,-9.833440554224094
spécifications,-10.076368856698231,-9.833440554224094
spécifié,-10.076368856698231,-9.833440554224094
sq825,-10.076368856698231,-9.833440554224094
squattage,-10.076368856698231,-9.833440554224094
squeeeeze,-10.076368856698231,-9.833440554224094
srs,-10.076368856698231,-9.833440554224094
sry,-9.383221676138286,-9.833440554224094
st,-8.69007449557834,-9.140293373664148
stable,-10.076368856698231,-9.833440554224094
stade,-10.769516037258176,-9.140293373664148
stage,-10.076368856698231,-9.833440554224094
stagwood,-10.076368856698231,-9.833440554224094
stapati,-10.076368856698231,-9.833440554224094
star,-10.769516037258176,-9.140293373664148
starshine,-10.076368856698231,-9.833440554224094
start,-10.076368856698231,-8.734828265555985
started,-10.076368856698231,-9.833440554224094
starwars3,-10.769516037258176,-8.734828265555985
station,-9.383221676138286,-9.833440554224094
statut,-9.670903748590067,-9.833440554224094
stay,-10.076368856698231,-9.140293373664148
std,-10.769516037258176,-9.140293373664148
stdtxtrate,-10.769516037258176,-9.140293373664148
step,-10.076368856698231,-9.833440554224094
stereophonics,-10.769516037258176,-9.140293373664148
sterling,-10.076368856698231,-9.833440554224094
steve,-10.076368856698231,-9.833440554224094
sth,-10.076368856698231,-9.833440554224094
still,-10.076368856698231,-9.833440554224094
stock,-9.670903748590067,-9.833440554224094
stockage,-10.076368856698231,-9.833440554224094
stockport,-10.769516037258176,-8.224002641789994
stop,-10.076368856698231,-5.863148640671971
stop2stop,-10.769516037258176,-9.140293373664148
stopcs,-10.769516037258176,-9.140293373664148
stopsms,-10.769516037258176,-8.734828265555985
store,-10.769516037258176,-9.140293373664148
storming,-9.670903748590067,-9.833440554224094
str,-9.670903748590067,-9.833440554224094
str8,-10.769516037258176,-9.140293373664148
strd,-10.076368856698231,-9.833440554224094
stream,-10.769516037258176,-9.140293373664148
street,-10.769516037258176,-9.140293373664148
strokes,-10.769516037258176,-9.140293373664148
strong,-10.769516037258176,-8.447146193104203
stu,-10.076368856698231,-9.833440554224094
studio,-10.076368856698231,-9.833440554224094
stupid,-10.076368856698231,-9.833440554224094
stupide,-9.160078124824077,-9.833440554224094
style,-9.160078124824077,-9.833440554224094
stéréo,-10.076368856698231,-9.833440554224094
su,-10.076368856698231,-9.833440554224094
sub,-10.769516037258176,-7.88753040516878
subpoly,-10.769516037258176,-9.140293373664148
subs,-10.769516037258176,-8.447146193104203
succès,-9.383221676138286,-9.833440554224094
sucre,-9.670903748590067,-9.833440554224094
sucredad,-10.076368856698231,-9.833440554224094
sud,-9.670903748590067,-9.833440554224094
sudn,-10.076368856698231,-9.833440554224094
suffisent,-10.076368856698231,-9.833440554224094
suffit,-8.977756568030122,-7.060851831984312
suganya,-10.076368856698231,-9.833440554224094
suggère,-9.670903748590067,-9.833440554224094
suicidé,-10.076368856698231,-9.833440554224094
suis,-5.276454593917628,-7.7539990125442575
suisse,-10.076368856698231,-9.833440554224094
suisses,-10.076368856698231,-9.833440554224094
suite,-8.284609387470177,-8.224002641789994
suite342,-10.769516037258176,-7.636215976887874
suivant,-10.076368856698231,-8.734828265555985
suivante,-10.769516037258176,-8.04168108499604
suivantes,-9.670903748590067,-9.833440554224094
suivez,-10.076368856698231,-9.833440554224094
suivi,-10.769516037258176,-8.447146193104203
suivie,-10.076368856698231,-9.833440554224094
suivre,-10.076368856698231,-9.140293373664148
sujet,-9.670903748590067,-9.833440554224094
sullivan,-10.769516037258176,-9.140293373664148
sum,-10.076368856698231,-9.833440554224094
sum1,-10.076368856698231,-9.833440554224094
suman,-10.076368856698231,-9.833440554224094
sun,-9.160078124824077,-9.833440554224094
sunoco,-10.076368856698231,-9.833440554224094
sunshine,-10.769516037258176,-8.04168108499604
sup,-10.076368856698231,-8.734828265555985
super,-8.69007449557834,-8.734828265555985
superbe,-10.769516037258176,-9.140293373664148
superviseur,-9.670903748590067,-9.833440554224094
supplie,-9.670903748590067,-9.833440554224094
supplier,-10.076368856698231,-9.833440554224094
supplément,-10.076368856698231,-9.833440554224094
supplémentaire,-9.383221676138286,-9.833440554224094
supplémentaires,-10.769516037258176,-8.447146193104203
support,-10.076368856698231,-9.833440554224094
supporter,-9.670903748590067,-9.833440554224094
supposait,-10.076368856698231,-9.833440554224094
supposant,-10.076368856698231,-9.833440554224094
suppose,-7.93630269320196,-9.833440554224094
supposer,-10.076368856698231,-9.833440554224094
supposée,-10.076368856698231,-9.833440554224094
supprimer,-9.160078124824077,-8.447146193104203
supprimerais,-10.076368856698231,-9.833440554224094
supprimez,-10.076368856698231,-9.833440554224094
supprimé,-9.670903748590067,-9.833440554224094
suprman,-10.769516037258176,-8.734828265555985
suprême,-10.076368856698231,-9.833440554224094
supérieur,-10.076368856698231,-9.833440554224094
sur,-5.675765836451414,-5.722566690050782
sura,-9.383221676138286,-9.833440554224094
surchauffe,-10.076368856698231,-9.833440554224094
surement,-10.076368856698231,-9.833440554224094
surenchérir,-10.769516037258176,-9.140293373664148
surfais,-10.076368856698231,-9.833440554224094
surgissant,-10.076368856698231,-9.833440554224094
surpris,-9.670903748590067,-9.833440554224094
surprise,-8.977756568030122,-8.224002641789994
surtout,-8.823605888202863,-9.833440554224094
surya,-10.076368856698231,-9.833440554224094
susceptible,-10.076368856698231,-9.833440554224094
suspendu,-10.076368856698231,-9.833440554224094
suzy,-10.076368856698231,-9.140293373664148
svc,-10.769516037258176,-9.140293373664148
sw7,-10.769516037258176,-8.734828265555985
sw73ss,-10.769516037258176,-9.140293373664148
swann,-10.076368856698231,-9.833440554224094
swap,-10.769516037258176,-9.140293373664148
swashbuckling,-10.076368856698231,-9.833440554224094
swat,-10.769516037258176,-9.140293373664148
swatch,-10.076368856698231,-9.833440554224094
swayze,-10.076368856698231,-9.833440554224094
sweet,-9.670903748590067,-9.833440554224094
swhrt,-10.076368856698231,-9.833440554224094
switch,-10.769516037258176,-9.140293373664148
swoop,-10.076368856698231,-9.833440554224094
swt,-8.977756568030122,-9.833440554224094
swtheart,-9.383221676138286,-9.833440554224094
syd,-10.076368856698231,-9.833440554224094
syllabus,-10.076368856698231,-9.833440554224094
symbole,-10.076368856698231,-8.734828265555985
sympa,-10.076368856698231,-9.833440554224094
synchronisée,-10.076368856698231,-9.833440554224094
syrie,-10.076368856698231,-9.833440554224094
système,-8.977756568030122,-9.833440554224094
systèmes,-10.076368856698231,-9.833440554224094
sèche,-9.670903748590067,-9.833440554224094
sécurité,-8.977756568030122,-9.833440554224094
séjour,-10.076368856698231,-9.833440554224094
sélection,-10.769516037258176,-8.447146193104203
sélectionné,-10.076368856698231,-7.348533904436094
sélectionnés,-10.769516037258176,-8.224002641789994
séparé,-10.076368856698231,-9.833440554224094
séparés,-10.076368856698231,-9.833440554224094
série,-9.670903748590067,-9.833440554224094
sérieusement,-9.383221676138286,-9.833440554224094
sérieux,-8.977756568030122,-9.833440554224094
sûr,-7.273008475791697,-9.833440554224094
sûrement,-8.823605888202863,-9.833440554224094
sûrs,-10.076368856698231,-9.833440554224094
sœur,-8.572291459921956,-9.833440554224094
t91,-10.769516037258176,-9.140293373664148
ta,-7.437311527082972,-9.140293373664148
tabac,-10.076368856698231,-9.833440554224094
table,-9.670903748590067,-9.833440554224094
tablettes,-10.076368856698231,-9.833440554224094
tableur,-10.076368856698231,-9.833440554224094
tabouret,-10.076368856698231,-9.833440554224094
tacos,-9.670903748590067,-9.833440554224094
tact,-10.076368856698231,-9.833440554224094
taille,-9.383221676138286,-9.833440554224094
